internal_id,lichess_game_id,move_number,lichess_url,fen,best_move,difficulty,initiative,development,endgame,space,trading,prophylaxis,coordination,exploitingweakness,kingsafety,restriction,fixingstructure,centrecontrol,other,side_to_move
33032,DrlsWLqw,34,https://lichess.org/DrlsWLqw#34,r1q2rk1/5ppp/p1n1pn2/2p1N3/5B2/1QPP4/PP3PPP/4RRK1 w - - 5 18,e5c4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,w
33036,OzASe1Rz,54,https://lichess.org/OzASe1Rz#54,r1nr4/2pq3k/1p1b1p1p/1Pp1pNpP/p1B1P1P1/4Q3/PP1R1P2/1K5R w - - 6 28,e3f3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,w
33040,L9bNTBEg,43,https://lichess.org/L9bNTBEg#43,r3k3/p7/1p4p1/2pq4/8/1PBpP1P1/PK1P3P/R6R b q - 3 22,b6b5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,b
33041,00R9izwS,16,https://lichess.org/00R9izwS#16,r1bqk1nr/pp2ppb1/1npp2p1/8/3P3p/2PBPN2/PP2QPPP/RNB1R1K1 w kq - 0 9,h2h3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,w
33042,pB8CDjcE,58,https://lichess.org/pB8CDjcE#58,4r1k1/2b1qp2/2p3p1/7p/3P3P/3BP2Q/5PP1/1R4K1 w - - 0 30,b1c1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,w
33046,e2d5nnAq,18,https://lichess.org/e2d5nnAq#18,rn1qkb1r/6pp/bpp1pp2/p2n4/3P4/1P3N2/PBPN1PPP/R2QKB1R w KQkq - 1 10,c2c4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,w
33050,Yt2t0zPY,44,https://lichess.org/Yt2t0zPY#44,r2r2k1/1q2npbp/p1n3p1/4p3/2Pp4/PP3N1P/2Q1BPPB/1R1R2K1 w - - 0 23,b3b4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33053,2JGdlKeG,58,https://lichess.org/2JGdlKeG#58,7r/p3k3/4p1p1/1p6/4RP1p/3P3P/PP2R1P1/2r3K1 w - - 3 30,g1f2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w
33054,Qr4ybUhN,30,https://lichess.org/Qr4ybUhN#30,rn2k2r/pp2bpp1/1q1p2bp/2pP4/2P2RN1/1P5P/P3B1P1/R1BQ2K1 w kq - 1 16,e2d3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33056,wM39kjdk,61,https://lichess.org/wM39kjdk#61,2r3k1/5ppp/p3p3/3pP3/3Q1P2/qP4P1/P2R2KP/8 b - - 2 31,g7g6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,b
33058,oMe09gJZ,55,https://lichess.org/oMe09gJZ#55,4r1k1/p2R1pp1/7p/2P5/5P2/P4B1P/5PK1/4r3 b - - 0 28,e1e7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,b
33060,nawlL087,15,https://lichess.org/nawlL087#15,r2qkbnr/pp1n1ppp/2p1p3/8/2BP2b1/2N2N1P/PPP3P1/R1BQ1RK1 b kq - 0 8,g4h5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,b
33061,Ia3KYpMt,30,https://lichess.org/Ia3KYpMt#30,r2qr1k1/3n1ppp/b1p1pn2/p7/2PPP3/BBPQ1N2/6PP/R3K2R w KQ - 1 16,e4e5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33062,2HvF0bHe,41,https://lichess.org/2HvF0bHe#41,1r2r1k1/1p3pbp/p1p3p1/3pP1q1/1PnP1N2/P1N5/2P1Q1PP/R4RK1 b - - 2 21,f7f6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,b
33063,VU4h6a5Y,11,https://lichess.org/VU4h6a5Y#11,r1b1kbnr/ppp1pppp/2n5/8/2p2B2/2N1P3/PP3PPP/3RKBNR b Kkq - 0 6,e7e5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,b
33064,GYUtLjyO,38,https://lichess.org/GYUtLjyO#38,2rqr1k1/pb2bp1p/1p4p1/4Pp2/2pP1P2/P1N4Q/1P3BPP/R4RK1 w - - 2 20,d4d5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33066,blGq9GQM,18,https://lichess.org/blGq9GQM#18,r2q1rk1/pbpp1pp1/2p2n1p/6B1/1b2P3/2NB4/PPP2PPP/R2Q1RK1 w - - 0 10,g5h4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,w
33068,bDFyLImZ,12,https://lichess.org/bDFyLImZ#12,r1b1k1nr/ppp2ppp/1bnq4/8/3PP3/5N2/PPP3PP/RNBQKB1R w KQkq - 0 7,c2c3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,w
33071,ha9EGhqm,41,https://lichess.org/ha9EGhqm#41,3r1rk1/pb2qp1p/1p4p1/3pP3/4nP2/5N1B/PP4PP/R2Q1RK1 b - - 4 21,d5d4,2,0,1,0,1,0,0,0,0,0,1,0,0,0,b
33074,0UJuZWKO,40,https://lichess.org/0UJuZWKO#40,3rr2k/pp3ppp/1n2p3/8/5P2/1BP1R2P/PP4P1/4R1K1 w - - 1 21,f4f5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,w
33075,GNA3fKqn,13,https://lichess.org/GNA3fKqn#13,r2qkb1r/pbpn1ppp/1p2pn2/3p4/8/1P1BP1N1/PBPP1PPP/RN1Q1RK1 b kq - 1 7,h7h5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,b
33076,mAntBV4z,31,https://lichess.org/mAntBV4z#31,1rq1k2r/2pn1pbp/b1Qpp1p1/P7/1P1P1B2/4PN2/3N1PPP/1R2K2R b Kk - 2 16,a6b5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,b
33077,3uZvDGRa,14,https://lichess.org/3uZvDGRa#14,rn1qkbnr/pp2pppb/2p4p/4N3/7P/6N1/PPPP1PP1/R1BQKB1R w KQkq - 2 8,d1h5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33078,ySGCADfR,33,https://lichess.org/ySGCADfR#33,2r2rk1/1p1b1ppp/p1nqp1n1/3p4/2N5/1NP3PB/PP2QP1P/2KR3R b - - 5 17,d6c7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33079,3sGsJ4HL,13,https://lichess.org/3sGsJ4HL#13,rn1qk2r/pp3ppp/2pbbn2/3pp3/3P4/1P2P1P1/PBP1NPBP/RN1QK2R b KQkq d3 0 7,e5e4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,b
33080,7f9Bg0xS,27,https://lichess.org/7f9Bg0xS#27,2krqb1r/1pp2ppp/p1n5/4p3/4N3/3PB2P/PPP2PP1/R2Q1RK1 b - - 0 14,f7f5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,b
33082,qN5aLQnF,27,https://lichess.org/qN5aLQnF#27,r2q1rk1/3nppbp/p2p2p1/1p6/2pPbP2/2P1PNQ1/PP1N2PP/R3BRK1 b - - 1 14,e4d3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33083,XwvSqyK4,47,https://lichess.org/XwvSqyK4#47,r1bq2k1/1p4bp/p5pn/4p1N1/3p3Q/3P4/PP1BN1PP/5RK1 b - - 1 24,c8f5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,b
33084,PUm7NyOs,38,https://lichess.org/PUm7NyOs#38,1r1r2k1/p1qB1ppp/4p3/5b2/Q2P4/1P6/P2N1PPP/R3K2R w KQ - 1 20,d7c6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,w
33085,YEUcYnA3,38,https://lichess.org/YEUcYnA3#38,2r2rk1/3qbpp1/1p1p1n1p/pN1Pn3/3N4/P3P3/1P1B1PPP/R2Q1RK1 w - - 3 20,b5c3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33086,h3Usys84,52,https://lichess.org/h3Usys84#52,3r4/pp3pk1/2pp3p/7n/5P2/2PB1P2/PPQ3PP/4r1K1 w - - 0 27,g1f2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33087,Ji31q0qL,56,https://lichess.org/Ji31q0qL#56,5rk1/5pp1/4p2p/8/1N3B2/1P4P1/1r3P1P/3R2K1 w - - 1 29,d1d3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w
33088,b8iZEy8d,20,https://lichess.org/b8iZEy8d#20,2kr1b1r/ppqnpppp/2p2nb1/6N1/3P4/2N4P/PPP1BPP1/R1BQR1K1 w - - 3 11,e2d3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,w
33089,ag2ECpyR,26,https://lichess.org/ag2ECpyR#26,r2q1rk1/1pp2pbp/1nn1p1p1/p3P3/P2P4/1BP2Q1P/1P4P1/RNB2RK1 w - - 0 14,b1d2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,w
33090,8FWC2Zi7,19,https://lichess.org/8FWC2Zi7#19,r1bq1rk1/pp3ppp/3bpn2/3p4/3B4/1P2P1P1/P1PN1PBP/R2QK2R b KQ - 0 10,e6e5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,b
33092,eTuvicmk,14,https://lichess.org/eTuvicmk#14,r1bqk2r/pp1pbppp/4pn2/8/2PQP3/2N5/PP3PPP/R1B1KB1R w KQkq - 3 8,e4e5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33093,eTuvicmk,16,https://lichess.org/eTuvicmk#16,r1bqk2r/p2pbppp/1p2pn2/8/2PQP3/2N5/PP2BPPP/R1B1K2R w KQkq - 0 9,e4e5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,w
33095,dKU6mwpD,44,https://lichess.org/dKU6mwpD#44,r1b1r1k1/p1q2pp1/1p2p2p/3pP3/8/2N5/PPPQ1PPP/3RR1K1 w - - 0 23,c3b5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,w
33096,8t7hzXl9,29,https://lichess.org/8t7hzXl9#29,r3k2r/p1p1pp1p/1p2bnp1/4B3/2P5/8/P1P1BPPP/R3K2R b KQkq - 0 15,e8c8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,b
33097,r5Jimojp,26,https://lichess.org/r5Jimojp#26,r2r2k1/pp2ppbp/5np1/q1pPn1B1/8/2N1P2P/PP2BPP1/R2Q1RK1 w - - 3 14,f2f4,2,1,0,0,1,0,0,0,0,0,0,0,1,0,w
33098,xI4m5z4y,18,https://lichess.org/xI4m5z4y#18,r3k2r/pp1bnppp/1qn1p3/3pP3/1b1P4/2NB1N2/PP3PPP/R1BQ1RK1 w kq - 7 10,c3a4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,w
33099,zOCuUMzZ,20,https://lichess.org/zOCuUMzZ#20,r2qk2r/1pp2pp1/1pnp1n1p/7b/2B1P3/3P1N1P/PPP1QPP1/RN2K2R w KQkq - 0 11,g2g4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33100,A7yqRtGn,39,https://lichess.org/A7yqRtGn#39,rn3rk1/p4p1p/3pp1p1/1p6/4R3/2P2N2/PP3PPP/3R2K1 b - - 0 20,d6d5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,b
33101,nTI3Khfx,31,https://lichess.org/nTI3Khfx#31,2r1k2r/1b3ppp/p1qpp3/1p4P1/4PP2/2P2Q2/PKP3BP/3R3R b k - 4 16,b5b4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,b
33102,GCMzDAAy,14,https://lichess.org/GCMzDAAy#14,r1bqk2r/pppp1ppp/5nn1/8/2PPP3/2N5/PP3KPP/R1BQ1B1R w kq - 1 8,e4e5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33103,3APIcNAT,41,https://lichess.org/3APIcNAT#41,r7/pp4p1/2pkb3/6P1/4p3/8/PPP1B1Pr/2KR1R2 b - - 1 21,d6e5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,b
33104,pzc1TdPV,16,https://lichess.org/pzc1TdPV#16,rnb1k1nr/ppp2ppp/8/8/4p3/P1P2N2/1PP1BPPP/R1B1K2R w KQkq - 0 9,f3d4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,w
33105,Vp1ZMm9d,17,https://lichess.org/Vp1ZMm9d#17,2kr1bnr/pppq2p1/2n1pp2/3p1b1p/3P1P1P/4PNP1/PPP2BB1/RN1QK2R b KQ h3 0 9,c6b4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33106,94ZSaJM1,31,https://lichess.org/94ZSaJM1#31,r2q3r/pppbbk1p/3p1p1P/n3p1pQ/4P3/2PP4/PP3P2/RNB1K1NR b KQ - 1 16,f7f8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
33107,TFhadf7T,47,https://lichess.org/TFhadf7T#47,3rr1k1/pp4pp/q4p2/3pp3/1PnP4/1QP1B3/P4PPP/4RRK1 b - - 2 24,e5e4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,b
33108,KcaHhyC7,82,https://lichess.org/KcaHhyC7#82,1r5k/6p1/1P3p1p/8/7P/b4N2/6P1/1R5K w - - 0 42,b6b7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w
33109,u5ihtv2t,37,https://lichess.org/u5ihtv2t#37,3r1rk1/p3bppp/1p1qpn2/1N1b4/P7/2P1BPN1/1PQ2KPP/R6R b - - 4 19,d6b8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33110,Fx8bIP5Y,37,https://lichess.org/Fx8bIP5Y#37,r3r1k1/pp2qppp/2p2n2/4n3/2B5/2N1R1QP/PPP3P1/4R1K1 b - - 3 19,e7c5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33111,NaDynvsU,34,https://lichess.org/NaDynvsU#34,r2r4/1kp1bpp1/p4n1p/8/3N2bB/2N5/PPP2PPP/3RK2R w K - 6 18,f2f3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w
33112,BBuXdeHV,50,https://lichess.org/BBuXdeHV#50,2kr4/pppr4/5n2/3P1pN1/1P1R3p/4P3/P4PP1/3R2K1 w - - 4 26,g5e6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,w
33113,67zDDEnm,56,https://lichess.org/67zDDEnm#56,2kr3r/3q4/2p2p2/4p3/1b1pB2p/3P1NpP/1KP1Q1P1/3R2BR w - - 0 29,d1b1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,w
33114,6TgKhGRo,36,https://lichess.org/6TgKhGRo#36,r1bq3k/p1pn3p/1p2r3/3p1pPB/1n1PpP2/4P3/PPPNQ3/R1B1K1R1 w Q - 6 19,d2b1,3,0,0,0,0,0,1,1,0,0,1,0,0,0,w
33115,ggjp1GtG,39,https://lichess.org/ggjp1GtG#39,2rq2k1/1p2rppp/p1b5/3p4/8/2PN4/PP3PPP/R2Q1RK1 b - - 5 20,d5d4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,b
33116,1pD6NZWb,12,https://lichess.org/1pD6NZWb#12,rnbqkb1r/pp1ppp1p/5np1/3P4/1p2P3/5N2/PBP2PPP/RN1QKB1R w KQkq - 3 7,e4e5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33117,inXul2Gn,54,https://lichess.org/inXul2Gn#54,3q1rk1/6p1/p2rpn1p/1p2N3/2Pp1P2/1P6/P1Q3PP/3RR1K1 w - - 0 28,c4c5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,w
33118,Crpuzz7F,18,https://lichess.org/Crpuzz7F#18,rnb1k2r/1pq1bppp/p3pn2/3p4/3NPP2/3BB3/PPPN2PP/R2Q1RK1 w kq - 0 10,e4e5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,w
33119,cw4fXWaA,52,https://lichess.org/cw4fXWaA#52,4r1k1/6p1/2bn3p/2N1pp2/p1Pp4/N2P1P2/P3P2P/5KR1 w - - 0 27,g1g6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,w
33120,DvV0XPW0,42,https://lichess.org/DvV0XPW0#42,4r1k1/2p1q2p/2p2p2/5Qr1/p2Pp3/2P5/P1P2PPP/4RRK1 w - - 5 22,f5f4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w
33121,zj4TMWQU,33,https://lichess.org/zj4TMWQU#33,r2qk2r/pp1b1ppp/3b4/2p5/8/2PBPN2/P3Q1PP/3R1RK1 b kq - 4 17,d8e7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33122,QqVraI3N,39,https://lichess.org/QqVraI3N#39,r4rk1/p3bppp/2p1p3/1p6/3qNQ2/P1P5/1P3PPP/R3R1K1 b - - 0 20,d4b6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33124,wCToRmPW,22,https://lichess.org/wCToRmPW#22,r2q1rk1/p2n1pbp/1pp1pnp1/3p4/3PP3/2P3P1/PP1N1PBP/R1BQR1K1 w - - 0 12,e4e5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,w
33125,VDyZSKFz,37,https://lichess.org/VDyZSKFz#37,r2qr1k1/ppp2p1p/3b2p1/6N1/3p2Q1/3P4/PPP2PPP/R4RK1 b - - 3 19,h7h5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,b
33126,z6nncvgn,14,https://lichess.org/z6nncvgn#14,r1b1k1nr/pppp1ppp/5q2/4p3/3bP3/2NP1B2/PPP2PPP/R1BQ1RK1 w kq - 1 8,c3d5,1,1,0,0,0,0,0,1,0,0,1,0,0,0,w
33127,UAgvtQq8,11,https://lichess.org/UAgvtQq8#11,r1bqkbnr/ppp2p1p/3pp1p1/nQ6/P1B1P3/8/1PPP1PPP/RNB1K1NR b KQkq - 2 6,c7c6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,b
33128,dFH9w1C1,27,https://lichess.org/dFH9w1C1#27,r2b1rk1/ppp2ppp/3p4/3Nnq2/2P5/8/PP2BPPP/R2Q1RK1 b - c3 0 14,c7c6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,b
33129,0wtqCdon,49,https://lichess.org/0wtqCdon#49,4r3/ppp3kp/2b2pp1/8/2PNP3/3P4/6PP/5RK1 b - - 0 25,c6d7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,b
33130,7BhpOdmZ,25,https://lichess.org/7BhpOdmZ#25,r2q1rk1/ppp1bppp/2n5/3n4/3Pp3/1NP1B3/PP1N1PPP/R2Q1RK1 b - - 1 13,f7f5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,b
33133,xApf6hvI,18,https://lichess.org/xApf6hvI#18,1n1qk1nr/rb1p1ppp/1N2p3/p1b5/1p2P3/3B1N2/PPP2PPP/R1BQK2R w KQk - 0 10,b6a4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,w
33134,aEP18wGC,47,https://lichess.org/aEP18wGC#47,1r3nk1/1r3ppp/3bp3/p2p2PP/3P1P2/1Pq1BQ2/3N4/1RR3K1 b - - 1 24,c3d3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33135,1pmq78rG,12,https://lichess.org/1pmq78rG#12,r1bqk2r/pppp1ppp/2n5/4P3/4n3/2P2N2/P1P2PPP/R1BQKB1R w KQkq - 0 7,d1d5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33136,LsKn7Uuq,18,https://lichess.org/LsKn7Uuq#18,rn1q1rk1/pp2bppp/2p1pn2/4Nb2/3P4/2N2B2/PPP2PPP/R1BQ1RK1 w - - 6 10,g2g4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33137,wMW79N4K,18,https://lichess.org/wMW79N4K#18,r1b1kbnr/2q1pppp/p1p5/1B6/8/2N5/PPPB1PPP/R2QK2R w KQkq - 0 10,b5a4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,w
33138,EE6UESAQ,49,https://lichess.org/EE6UESAQ#49,2r3k1/2p2ppp/pp1n4/3N4/8/5P2/PPP4P/2K1R3 b - - 0 25,g8f8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,b
33139,ByvUNGJP,15,https://lichess.org/ByvUNGJP#15,rn1qk1nr/pb2ppbp/3p2p1/1ppP4/4PB2/2N5/PPP2PPP/R2QKBNR b KQkq - 0 8,b5b4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,b
33140,sZplKNLA,31,https://lichess.org/sZplKNLA#31,r4rk1/4bppp/pq1p1n2/3Pp1P1/1p6/1N3P2/PPPQB2P/2KR3R b - - 0 16,f6h5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33141,k7K7qOAe,22,https://lichess.org/k7K7qOAe#22,rnbq1r2/ppp3kp/3p1np1/4p3/2P5/1P3N2/PB1P1PPP/RN1Q1RK1 w - e6 0 12,d2d4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,w
33142,KCGTt4Q4,27,https://lichess.org/KCGTt4Q4#27,2rq1rk1/1p2n1pp/2nbb3/p2ppp2/8/1NP1P2P/PP2BPPN/R1BQ1RK1 b - - 1 14,a5a4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,b
33143,iQru3DGp,38,https://lichess.org/iQru3DGp#38,r4r1k/ppq1b2p/2n2npP/2p1p3/P1N5/1QP1BN2/1P3PP1/R3K2R w KQ - 5 20,f3g5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33144,43TKAxMJ,22,https://lichess.org/43TKAxMJ#22,r2qk1nr/p1pp1p2/1pn1p3/6bp/2PP4/2N1BP2/PPQ2PB1/R3K2R w KQkq - 4 12,f3f4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,w
33145,3YSeahqz,16,https://lichess.org/3YSeahqz#16,rnb1k2r/ppp1qpbp/3p1np1/8/3P4/3B1N2/PPP2PPP/RNBQ1RK1 w kq - 4 9,f1e1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,w
33146,8AuAGwCD,31,https://lichess.org/8AuAGwCD#31,2r2rk1/1p3ppp/p1b1p3/3pPn2/1q1P1Q2/1P3N1P/P4PP1/RN3RK1 b - - 0 16,c6b5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b
33148,NI9De8L6,25,https://lichess.org/NI9De8L6#25,2kr3r/pppq2pp/2nb1p2/3p4/3P2b1/N1PB1NP1/PP3PP1/R2QR1K1 b - - 0 13,h7h5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,b
33149,R1Qv81LW,33,https://lichess.org/R1Qv81LW#33,r2qr1k1/2p2ppp/pp1p4/3P1b2/8/7P/PPPQBPP1/R3K2R b KQ - 2 17,d8e7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,b
33151,FgPGWgJs,19,https://lichess.org/FgPGWgJs#19,rnbqk2r/pp1p2pp/8/2pP4/2P1p3/2P5/P1Q1P1PP/R3KBNR b KQkq - 1 10,e8g8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,b
33152,n23kElEh,31,https://lichess.org/n23kElEh#31,2kr1b1r/Qpq1pp1p/2p3p1/8/1P4bP/2Pn1P2/P2NB1P1/R4KNR b - - 2 16,g4e6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,b
33153,FEEXUydq,22,https://lichess.org/FEEXUydq#22,r1b1k2r/pp1p1ppp/2n1p3/q2nP3/8/3BQN2/P1P2PPP/1RB2RK1 w kq - 1 12,e3g5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,w
33154,B5dPNc0S,15,https://lichess.org/B5dPNc0S#15,rnbqk1nr/pp3pbp/6p1/4p3/3pN3/5NP1/PPP1PPBP/R1BQK2R b KQkq - 1 8,f7f5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,b
33155,x9Rf69Ky,42,https://lichess.org/x9Rf69Ky#42,r2r2k1/5p1p/2b2np1/1pP1pP2/1P1pP1P1/3B3P/2K2N2/R6R w - - 3 22,g4g5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,w
33156,xjZ9QYDX,78,https://lichess.org/xjZ9QYDX#78,7r/5k2/5p2/ppp5/4R3/3P2P1/PPP2K2/8 w - - 1 40,e4h4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,w
33158,V5k6rs2Q,14,https://lichess.org/V5k6rs2Q#14,r1bqkbnr/1p2pppp/p1n5/8/3P4/2N2N2/PP3PPP/R1BQKB1R w KQkq - 2 8,d4d5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33159,ec3ndEJA,65,https://lichess.org/ec3ndEJA#65,r7/2p3kp/1pNp4/1P2p1p1/P1P1P2n/7P/3b4/3B1R1K b - - 0 33,h4g6,2,0,0,1,0,0,1,0,0,0,1,0,0,0,b
33160,4IYupPsH,28,https://lichess.org/4IYupPsH#28,rn3rk1/pbb2ppp/1p2pn2/8/1P6/P1N1PN2/1B2BPPP/R2R2K1 w - - 3 15,c3b5,2,0,0,1,0,0,0,1,0,0,1,0,0,0,w
33161,qHmbWnCe,18,https://lichess.org/qHmbWnCe#18,rn1q1rk1/pb2bppp/1p2pn2/3p4/2pPP3/2P2N2/PPBN1PPP/R1BQR1K1 w - - 2 10,e4e5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,w
33164,cUK6sW0e,16,https://lichess.org/cUK6sW0e#16,r1bqk1nr/3pbppp/p1n1p3/1p6/2pPP3/2P2N2/PPB2PPP/RNBQ1RK1 w kq - 1 9,d4d5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,w
33165,Eyyl6Nus,59,https://lichess.org/Eyyl6Nus#59,6k1/7p/1p4p1/p1pp4/4r3/2PKP1P1/PP4P1/5R2 b - - 1 30,e4g4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,b
33166,xOwtBNjT,32,https://lichess.org/xOwtBNjT#32,r4rk1/1bqnn1b1/pppp1p1p/5Pp1/6P1/3P2NP/PPP1N1B1/R1BQ1RK1 w - - 0 17,e2d4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,w
33167,RV0Rukyp,49,https://lichess.org/RV0Rukyp#49,1rr3k1/4b2p/3p2p1/2qPpp1n/p1N5/P4PP1/1P2B2P/R2Q1R1K b - - 2 25,c5a7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,b
33168,hlRPZdL8,16,https://lichess.org/hlRPZdL8#16,rn1qk1nr/pp3ppp/4p3/3pP3/1b1P4/5N2/PP2BPPP/1RBQK2R w Kkq - 1 9,e1f1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,w
33169,ylCFeuqH,12,https://lichess.org/ylCFeuqH#12,rn1qkb1r/pb1p1ppp/1p2p3/2pnP1N1/2B5/3P4/PPP2PPP/RNBQK2R w KQkq - 1 7,d1h5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,w
33171,L0dyFmZm,72,https://lichess.org/L0dyFmZm#72,4rr1k/6pq/4Pp1p/1p6/6PP/5Q2/1P2R3/6RK w - - 1 37,e6e7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,w
33172,0ND9JrGf,24,https://lichess.org/0ND9JrGf#24,r2q1rk1/p2n1pbp/2p1pnp1/1pPp2B1/1P1P4/2NQPN2/P4PPP/R1R3K1 w - - 0 13,a2a4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,w
33180,8TEFoUgg,23,https://lichess.org/8TEFoUgg#23,r3kb1r/ppp2p1p/5p2/3p4/1q1n4/2NB1P2/PP3PPP/R2Q1RK1 b kq - 1 12,e8c8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b
33184,dHFSfiIv,46,https://lichess.org/dHFSfiIv#46,6r1/ppp4p/4k3/8/4N2b/3P3P/PPn3P1/1RB4K w - - 2 24,c1d2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,w
33186,Zf6lc1rs,27,https://lichess.org/Zf6lc1rs#27,r1bqr1k1/5ppp/p2pp3/1p1p2Pn/3P4/2N1PN1P/PPP1QP2/R3K2R b KQ - 2 14,b5b4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,b
