internal_id,lichess_game_id,move_number,lichess_url,fen,best_move,useful,difficulty,initiative,development,endgame,space,trading,prophylaxis,coordination,exploitingweakness,kingsafety,restriction,fixingstructure,centrecontrol,other,side_to_move,pre_move_final_eval,pre_move_psqtmat,pre_move_material_imbalance,pre_move_positional_imbalance,pre_move_closedness,pre_move_complexity,pre_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,pre_move_center_white,center_black,center_contested,center_uncontrolled,pre_move_white_pawns,pre_move_white_pawns_and_king_safety_with_king_and_pawns,pre_move_white_pawns_and_king_safety_without_king_and_pawns,pre_move_white_pawns_and_king_evaluation_with_king_and_pawns,pre_move_white_pawns_and_king_evaluation_without_king_and_pawns,pre_move_white_knights,pre_move_white_bishops,pre_move_white_rooks,pre_move_white_queens,pre_move_white_kings,pre_move_white_passed,pre_move_white_threats,pre_move_white_space,pre_move_white_safe_space,pre_move_black_pawns,pre_move_black_pawns_and_king_safety_with_king_and_pawns,pre_move_black_pawns_and_king_safety_without_king_and_pawns,pre_move_black_pawns_and_king_evaluation_with_king_and_pawns,pre_move_black_pawns_and_king_evaluation_without_king_and_pawns,pre_move_black_knights,pre_move_black_bishops,pre_move_black_rooks,pre_move_black_queens,pre_move_black_kings,pre_move_black_passed,pre_move_black_threats,pre_move_black_space,pre_move_black_safe_space,post_move_final_eval,post_move_psqtmat,post_move_material_imbalance,post_move_positional_imbalance,post_move_closedness,post_move_complexity,post_move_big_center_white,big_center_black,big_center_contested,big_center_uncontrolled,post_move_center_white,center_black,center_contested,center_uncontrolled,post_move_white_pawns,post_move_white_pawns_and_king_safety_with_king_and_pawns,post_move_white_pawns_and_king_safety_without_king_and_pawns,post_move_white_pawns_and_king_evaluation_with_king_and_pawns,post_move_white_pawns_and_king_evaluation_without_king_and_pawns,post_move_white_knights,post_move_white_bishops,post_move_white_rooks,post_move_white_queens,post_move_white_kings,post_move_white_passed,post_move_white_threats,post_move_white_space,post_move_white_safe_space,post_move_black_pawns,post_move_black_pawns_and_king_safety_with_king_and_pawns,post_move_black_pawns_and_king_safety_without_king_and_pawns,post_move_black_pawns_and_king_evaluation_with_king_and_pawns,post_move_black_pawns_and_king_evaluation_without_king_and_pawns,post_move_black_knights,post_move_black_bishops,post_move_black_rooks,post_move_black_queens,post_move_black_kings,post_move_black_passed,post_move_black_threats,post_move_black_space,post_move_black_safe_space
31878,u7zyuHI5,36,https://lichess.org/u7zyuHI5#36,r4rk1/p1qb1pbp/2pN1np1/8/1pPP1n2/1P3N1P/PB3PP1/2RQRBK1 w - - 1 19,c4c5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,w,171,76,82,-6,0,0,18,12,18,3,16,0,16,0,0,-9, 0,145, 57,61,24,49,8,11,0,-15,2,28,0,-10, 0,96, 27,30,64,-23,15,32,0,0,-4,20,230,51,82,-31,0,0,18,12,18,3,16,8,8,0,0,-9, 0,168, 80,89,24,49,8,11,0,8,2,32,0,-10, 0,96, 27,49,48,-23,2,32,0,0,-4,20
31879,B6RD7r0T,56,https://lichess.org/B6RD7r0T#56,2r3k1/p4pp1/4p3/2rp2Pp/5P1P/1P1R1P2/PKP4R/8 w - - 1 29,f4f5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,w,108,95,41,-9,0,19,6,4,5,2,8,0,8,0,0,14, 0,48, 6,0,0,63,0,9,0,26,-2,13,0,30, 0,66, 6,0,0,101,0,4,0,0,0,12,139,88,41,-11,0,19,4,3,6,3,4,0,8,4,0,14, 0,74, 32,0,0,68,0,9,0,26,-2,14,0,25, 0,58, 0,0,0,101,0,4,0,0,0,12
31880,lgLNcpbn,35,https://lichess.org/lgLNcpbn#35,r4rk1/5ppp/p2Rbn2/2B5/2p1P1n1/2N5/PPP2PPP/3R2K1 b - - 4 18,f8c8,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,b,-40,-195,-122,16,-12,-9,9,4,9,3,5,5,10,0,0,37, 0,5, -27,40,34,115,0,9,0,22,9,17,0,37, 0,12, -21,49,-8,24,0,15,0,-11,0,13,-105,-194,-122,17,-12,-9,6,6,11,1,5,5,10,0,0,37, 0,5, -27,40,34,115,0,9,0,-18,6,17,0,37, 0,12, -21,49,-8,44,0,15,0,-11,0,13
31881,cYIAaAuJ,32,https://lichess.org/cYIAaAuJ#32,3r1rk1/pp2pp1p/3q2p1/3Pb2n/1P2P3/P1N5/1B2QPPP/R1R3K1 w - - 2 17,g2g3,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,w,127,23,76,-57,0,-4,12,12,15,0,7,14,7,0,0,7, 0,112, 47,13,30,38,28,8,0,-10,8,36,0,6, 0,68, 20,-6,37,12,18,10,0,-8,9,16,170,18,76,-60,0,4,12,10,17,0,7,14,7,0,0,6, 0,112, 56,13,30,38,28,10,0,7,8,40,0,6, 0,77, 20,-24,31,12,18,10,0,-8,6,16
31882,nYcV6Z90,47,https://lichess.org/nYcV6Z90#47,2r2rk1/1Q3pp1/2pB3p/8/8/P5P1/1Pq2P1P/5RK1 b - - 2 24,f8e8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-82,-124,-75,-1,-42,1,7,13,5,5,5,11,0,5,0,27, 0,55, 19,0,38,8,35,8,1,0,-11,12,0,28, 0,67, 8,0,0,23,34,3,0,-50,-6,7,-164,-124,-75,-1,-42,1,3,13,9,5,0,11,5,5,0,27, 0,55, 19,0,38,8,35,8,1,0,-9,12,0,28, 0,67, 8,0,0,76,34,-2,0,-10,-9,10
31883,4bCNpeEW,30,https://lichess.org/4bCNpeEW#30,r2qk2r/1p1bnp1p/1b2p1p1/pP1pP3/6Q1/P2P1N2/1B1N1PPP/2R2RK1 w kq - 3 16,a3a4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,96,24,-14,36,0,3,19,2,22,2,7,7,15,0,0,-1, 0,82, 8,32,31,38,-9,19,0,-13,0,33,0,2, 0,117, 47,18,25,-22,1,-18,0,16,-4,18,179,31,-14,44,2,3,19,2,22,2,7,7,15,0,0,-1, 0,103, 29,32,31,38,-13,19,0,0,0,36,0,2, 0,117, 47,18,-18,-22,1,-18,0,16,-4,18
31884,HANMNWTg,22,https://lichess.org/HANMNWTg#22,r1bqr1k1/ppp2pp1/1b1p1n1p/n7/3PP3/2N2N1P/PP3PP1/R1BQRBK1 w - - 5 12,d4d5,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,w,152,-36,0,-36,0,0,15,12,21,0,0,0,32,0,0,-9, 0,153, 65,45,46,-23,15,32,0,15,15,28,0,-9, 0,142, 54,-38,16,-13,2,21,0,0,0,20,171,-42,0,-42,0,0,12,9,27,0,0,0,32,0,0,-9, 0,150, 62,32,38,-23,15,19,0,15,8,32,0,-9, 0,133, 45,-61,-11,-13,-1,21,0,0,-7,20
31885,euRJYsrU,62,https://lichess.org/euRJYsrU#62,2n5/7k/3p2pp/3Pp3/1P2P2P/2Nn2P1/7N/5K2 w - - 2 32,c3a2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,w,182,103,22,-5,0,-2,3,2,1,2,6,6,0,0,0,16, 0,15, -8,0,0,0,0,-1,64,-33,0,8,0,26, 0,-8, 3,-12,0,0,0,5,0,0,0,4,157,96,22,-6,0,-2,3,2,1,2,6,6,0,3,0,16, 0,15, -8,-52,0,0,0,-1,64,0,0,8,0,26, 0,-8, 3,-12,0,0,0,5,0,0,0,4
31886,OPow6tB7,13,https://lichess.org/OPow6tB7#13,r1bqk2r/ppp2ppp/2nb1n2/8/2Bp4/5N2/PPP2PPP/RNBQ1RK1 b kq - 1 7,e8g8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,181,-21,-82,61,0,0,9,18,21,3,0,8,24,0,0,-10, 0,93, 22,-1,51,-37,10,17,0,0,1,4,0,6, 0,31, 22,73,59,-24,-9,-173,0,-11,6,20,-156,-100,-82,-18,0,0,9,18,21,3,0,8,24,0,0,-10, 0,93, 22,-1,51,-37,10,17,0,0,-3,4,0,-10, 0,93, 22,64,59,-24,2,17,0,-11,6,16
31887,EXClqf5v,22,https://lichess.org/EXClqf5v#22,2kr1bnr/ppp1ppp1/2n4p/3q3b/3PN2P/4BP1R/PPP1B1P1/R2Q1KN1 w - - 9 12,c2c4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,w,99,54,0,54,0,0,12,12,24,3,0,8,24,0,0,-9, 0,39, 30,6,50,-22,8,32,0,23,0,28,0,-4, 0,84, 43,2,-2,-26,23,11,0,15,4,16,187,62,0,62,0,0,12,9,27,3,0,0,32,0,0,-9, 0,59, 50,6,42,-22,15,32,0,8,0,36,0,1, 0,75, 43,2,-2,-27,17,11,0,-42,1,16
31888,FiQm7vLv,28,https://lichess.org/FiQm7vLv#28,1rq1k2r/3n1ppp/3Qp3/3p1b2/1P1P4/2P1PN2/5PPP/RN2K2R w KQk - 1 15,e1g1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,w,189,120,138,-37,2,3,12,12,15,2,7,7,14,0,0,9, 0,112, 42,16,0,27,28,8,2,-36,-5,33,0,9, 0,104, 35,7,14,-7,13,-26,0,0,1,16,260,185,138,15,2,3,12,12,15,2,7,7,14,0,0,7, 0,100, 42,2,0,33,28,17,6,-28,-5,33,0,9, 0,104, 35,7,14,-7,13,-26,0,0,-1,16
31889,IpaPgx0f,36,https://lichess.org/IpaPgx0f#36,q3r1k1/p1pn1pp1/7p/3nP3/8/2Q2N1P/PP3PP1/R1B3K1 w - - 3 19,c3d4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,w,58,81,82,-28,-6,4,8,4,16,4,6,6,6,6,0,24, 0,76, 17,25,4,-17,29,16,0,-45,0,21,0,24, 0,55, -3,34,0,29,8,6,0,0,-3,10,107,90,82,-22,-6,4,10,4,16,2,12,0,12,0,0,24, 0,76, 17,25,4,-17,32,16,0,0,-3,21,0,24, 0,55, -3,34,0,29,8,6,0,10,-10,10
31890,OB5O0e62,16,https://lichess.org/OB5O0e62#16,rn1q1rk1/pb2bppp/1p1ppn2/2p5/2PPP3/2NB1P2/PP2N1PP/R1BQ1RK1 w - c6 0 9,d4d5,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,w,45,28,0,28,0,0,18,12,18,0,0,0,32,0,0,-9, 0,99, 67,30,38,-24,10,11,0,0,18,28,0,-10, 0,131, 61,-14,60,-35,10,21,0,0,12,24,114,22,0,22,0,0,18,12,18,0,0,8,24,0,0,-9, 0,112, 80,30,26,-24,10,11,0,0,18,28,0,-10, 0,131, 61,-28,6,-35,8,21,0,0,8,20
31891,y6Ph7hGh,26,https://lichess.org/y6Ph7hGh#26,r1bqrnk1/p3bp1p/2p1p1p1/3p4/3P4/1NP1BN2/PP2QPPP/R3R1K1 w - - 4 14,f3e5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,w,81,21,-14,34,2,3,19,19,5,2,15,15,0,0,0,-1, 0,122, 48,20,5,3,11,19,0,0,19,29,0,-1, 0,93, 40,11,48,-22,8,18,0,0,11,18,163,47,-14,58,2,3,22,16,5,0,15,15,0,0,0,-1, 0,122, 48,25,9,3,20,10,0,0,14,29,0,-1, 0,93, 40,-2,38,-22,8,-14,0,3,12,18
31892,TVcCBQFT,19,https://lichess.org/TVcCBQFT#19,2kr3r/ppp1nppp/2nq4/2b3B1/2Bp2b1/3Q1N2/PPP2PPP/RN2R1K1 b - - 5 10,f7f6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,b,-19,-45,-82,37,0,0,9,9,30,0,8,0,24,0,0,-10, 0,93, 22,-1,55,13,23,6,0,-10,-11,12,0,1, 0,85, 22,41,42,-16,23,11,0,-21,-3,24,-145,-50,-82,32,0,0,9,9,30,0,8,0,24,0,0,-10, 0,92, 22,-20,54,13,23,6,0,-72,-15,12,0,1, 0,104, 41,41,42,-16,17,11,0,0,-3,28
31893,o1IKtPHA,16,https://lichess.org/o1IKtPHA#16,rnb1k2r/1pqpbppp/p3pn2/8/4P3/2NB1N2/PPP2PPP/R1BQ1RK1 w kq - 8 9,e4e5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,w,124,96,0,96,0,0,12,15,21,0,8,0,24,0,0,-10, 0,93, 22,40,46,-24,2,21,0,8,8,20,0,-1, 0,108, 42,14,27,-24,22,32,0,0,7,16,172,90,0,90,0,0,15,9,24,0,8,0,24,0,0,-10, 0,93, 22,29,46,-24,2,21,0,-7,3,24,0,-4, 0,93, 33,25,8,-24,17,32,0,-55,5,16
31894,iJ6hQBST,14,https://lichess.org/iJ6hQBST#14,r1bqk1nr/1pp2ppp/1bn1p3/p2pP3/PP1P4/2P2N2/5PPP/RNBQKB1R w KQkq a6 0 8,b4b5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,w,176,-58,0,-58,0,0,15,15,18,0,0,16,16,0,0,3, 0,144, 83,3,25,-24,2,11,0,15,7,40,0,-1, 0,109, 54,-13,-90,-35,-9,0,0,0,7,24,216,-55,0,-55,0,0,15,12,21,0,0,16,16,0,0,3, 0,139, 78,3,15,-24,2,11,0,0,11,40,0,-1, 0,109, 54,-13,-86,-37,-9,0,0,-62,4,20
31895,6mtWtrEs,26,https://lichess.org/6mtWtrEs#26,r1b2rk1/3n1ppp/p1p1p3/q1Pp4/3Q4/2N1P1P1/PPP1BPP1/R4RK1 w - - 3 14,b2b4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,w,228,88,76,-2,0,7,15,7,17,2,7,0,21,0,0,3, 0,75, 29,6,29,-4,24,10,0,2,4,10,0,5, 0,79, 22,14,-31,-22,-19,1,0,17,-3,20,281,77,76,-12,0,7,17,7,15,2,7,0,21,0,0,3, 0,99, 52,6,29,-4,23,10,0,0,10,16,0,5, 0,83, 27,7,-31,-22,-19,1,0,-25,4,20
31896,9yyxWReT,56,https://lichess.org/9yyxWReT#56,6k1/6b1/3p3p/2pNn1pq/8/5r1P/PP1BQPK1/1R1R4 w - - 0 29,d1h1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,253,586,503,-63,15,-2,4,11,18,6,13,6,6,6,0,2, 0,56, -4,34,15,41,26,-409,-4,-17,-12,12,0,8, 0,29, 20,31,29,25,1,-18,-1,0,-2,24,432,571,503,-74,15,-2,4,11,18,6,13,6,6,6,0,2, 0,56, -4,34,15,36,26,-252,-4,0,-9,9,0,8, 0,29, 20,31,29,25,-18,-18,-1,0,-2,24
31897,YiQpZT5I,37,https://lichess.org/YiQpZT5I#37,r2qk2r/3b1pbp/p2ppnp1/8/1R1NPN2/3P3P/B1PQ1PP1/5RK1 b kq - 6 19,g7h6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,135,132,-14,136,-5,1,19,11,13,2,7,7,15,0,0,0, 0,134, 53,5,-4,38,16,10,0,0,11,25,0,2, 0,94, 27,6,84,-22,11,-11,3,49,11,14,129,123,-14,128,-5,1,16,11,16,2,7,7,15,0,0,0, 0,134, 53,5,-4,38,-4,10,0,-34,8,25,0,2, 0,94, 27,-7,53,-38,11,-11,3,49,11,18
31898,VBC4P8vC,72,https://lichess.org/VBC4P8vC#72,3r4/5kp1/1bR3R1/p7/n2p1p2/N7/5PP1/6K1 w - - 1 37,a3c4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,w,113,54,4,16,42,15,3,3,6,5,0,8,0,8,0,10, 0,25, -5,-5,0,95,0,3,0,-12,-5,1,0,16, 0,14, -22,-17,17,49,0,-19,130,-45,-7,15,267,96,3,31,39,-14,4,4,5,4,4,8,0,4,0,9, 0,22, -4,18,0,77,0,3,0,-11,-2,1,0,14, 0,13, -20,-15,16,44,0,-97,101,-75,-7,15
31899,bZx2ARzu,27,https://lichess.org/bZx2ARzu#27,r1b1k2r/p2n1ppp/1q2p3/3pP3/8/1N3N2/PP1Q1PPP/R3K2R b KQkq - 0 14,c8a6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,b,1,-33,-15,-12,2,-3,10,12,17,0,0,7,21,0,0,6, 0,43, 13,44,0,-22,24,-2,0,-8,6,16,0,6, 0,59, 21,14,-15,-29,28,10,2,0,-2,13,-96,-41,-15,-19,2,-3,7,12,20,0,0,7,21,0,0,6, 0,43, 13,44,0,-22,24,-72,0,-8,3,16,0,6, 0,59, 21,14,12,-29,24,10,2,0,-9,13
31900,wTMuc5Va,33,https://lichess.org/wTMuc5Va#33,rn1q1rk1/p6p/1p4p1/2p2p2/2Q1pP2/8/PP3PPP/R1B1K2R b KQ - 0 17,f8f7,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,b,-260,-113,-57,-27,-8,-7,13,9,13,2,6,0,19,0,0,-1, 0,-1, 0,0,-16,-32,31,-89,0,0,3,9,0,15, 0,82, 60,-19,0,-37,33,-19,0,0,5,33,-275,-105,-57,-20,-8,-7,13,9,13,2,6,0,19,0,0,-1, 0,-1, 0,0,-16,-32,31,-89,0,0,6,9,0,15, 0,82, 60,-19,0,-19,33,-1,0,-9,5,33
31901,HP5HuZ9K,15,https://lichess.org/HP5HuZ9K#15,r1bqkb1r/p3pppp/2p2n2/8/3p4/1P3NP1/PBPP1P1P/RN1QK2R b KQkq - 1 8,c6c5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-80,-35,-14,-16,0,-3,13,19,8,5,7,15,7,0,0,-1, 0,84, 41,7,11,-43,-3,10,0,0,13,14,0,5, 0,70, 1,30,34,-26,11,19,0,-13,15,18,-155,-44,-14,-24,0,-3,13,19,8,5,7,15,7,0,0,-1, 0,84, 41,-2,0,-43,-3,10,0,0,13,14,0,5, 0,99, 30,30,34,-26,11,19,0,0,19,22
31902,vfw1Xv9f,19,https://lichess.org/vfw1Xv9f#19,rn2k1nr/p1ppqp2/1p2p3/7p/3P2p1/2PBP3/PPQN1PbP/RN2K1R1 b Qkq - 1 10,g2b7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,b,105,40,-79,116,0,-3,19,13,11,0,15,7,7,0,0,2, 0,142, 50,10,34,-33,11,11,0,0,15,18,0,2, 0,150, 60,-14,54,-39,11,10,0,-32,2,33,11,-19,-79,61,0,-3,19,13,11,0,15,7,7,0,0,2, 0,142, 50,10,34,-29,11,18,0,0,11,18,0,2, 0,150, 60,-14,59,-39,11,10,0,0,6,29
31903,daX1V5jy,19,https://lichess.org/daX1V5jy#19,rnbq1r1k/ppp1p1bp/6p1/3N1pB1/2BPp3/8/PPP2PPP/R2Q1RK1 b - - 0 10,b8c6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,b,96,-34,-79,47,0,3,13,13,16,2,0,7,22,0,0,2, 0,83, 16,11,72,-13,8,10,0,-7,9,14,0,0, 0,44, 47,-28,75,-29,-13,-10,0,19,10,18,-4,-48,-79,34,0,3,13,13,16,2,0,7,22,0,0,2, 0,83, 16,11,72,-13,8,10,0,-21,10,14,0,0, 0,44, 47,17,75,-13,-19,-10,0,32,13,22
31904,SVB4WCF9,37,https://lichess.org/SVB4WCF9#37,6k1/ppp2p2/3r2pb/3Np2p/2N1P1bP/P3P3/1PP3P1/2K4R b - - 5 19,d6e6,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,b,15,-12,-18,14,47,24,5,2,8,3,8,0,8,4,0,23, 0,-5, -30,52,0,24,0,4,0,-13,0,10,0,27, 0,49, -3,0,77,52,0,9,0,-53,-7,13,-7,-13,-18,14,47,24,5,2,8,3,8,0,8,4,0,23, 0,-5, -30,52,0,24,0,4,0,0,-2,10,0,27, 0,49, -3,0,48,36,0,9,0,23,-7,12
31905,IeuTl5Dw,16,https://lichess.org/IeuTl5Dw#16,r1bq1rk1/ppp2p1p/3p1p2/2b1p1B1/2BnP3/3P1N2/PPP2PPP/R2QK2R w KQ - 0 9,g5h6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,-14,-90,0,-82,0,-4,16,8,19,0,15,0,15,0,0,5, 0,117, 47,6,51,-22,1,-8,0,-75,5,25,0,-2, 0,41, 28,18,44,-26,-13,-33,0,-10,-3,22,40,-110,0,-100,0,-4,16,11,16,0,15,0,15,0,0,5, 0,117, 47,6,60,-22,1,-8,0,-10,1,25,0,-2, 0,41, 28,18,44,-26,8,-15,0,-56,0,22
31906,l0cVc19B,13,https://lichess.org/l0cVc19B#13,r2qkb1r/pQpnpppp/5n2/6N1/2B3b1/8/PPPP2PP/RNB1K2R b KQkq - 2 7,e7e6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,b,2,-59,0,-59,0,0,15,15,12,9,0,8,16,8,0,-4, 0,41, 28,6,53,-37,21,-38,0,15,-1,8,0,-1, 0,53, 5,49,27,-22,-1,-75,0,-3,-9,8,-126,-64,0,-64,0,0,15,15,12,9,0,8,16,8,0,-4, 0,51, 28,6,45,-37,22,-38,0,15,-1,8,0,-1, 0,69, 16,49,54,-22,2,-10,0,8,-5,12
31907,KAmfpJjC,22,https://lichess.org/KAmfpJjC#22,r1bqk1nr/1pp3pp/1b3p2/pP2pn2/P1Pp4/3P2P1/1B1QPPBP/RN2K1NR w KQkq - 1 12,b2a3,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,w,-25,-53,0,-53,0,0,12,18,18,0,8,8,16,0,0,-2, 0,98, 64,-30,51,-37,-1,6,0,15,0,28,0,5, 0,150, 81,-13,6,-37,-9,-17,0,0,14,32,45,-46,0,-46,0,0,12,15,21,0,8,16,8,0,0,-2, 0,98, 64,-30,73,-37,2,6,0,30,-4,28,0,5, 0,150, 81,-13,6,-37,-9,-41,0,0,11,32
31908,hVqlZWEg,16,https://lichess.org/hVqlZWEg#16,r1bq1rk1/1ppnppb1/3p1npp/p7/3P1B2/2N1PN2/PPPQBPPP/2KR3R w - a6 0 9,e3e4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,w,19,-11,0,-11,0,0,21,12,15,0,8,0,24,0,0,-5, 0,137, 53,62,49,-16,2,11,0,0,17,24,0,-9, 0,133, 69,39,46,-24,-1,32,0,15,12,24,40,-15,0,-15,0,0,21,9,18,0,8,0,24,0,0,-5, 0,134, 50,62,53,-16,8,11,0,0,17,28,0,-9, 0,133, 69,28,46,-24,-1,32,0,15,5,24
31909,gR0cI2T4,21,https://lichess.org/gR0cI2T4#21,r3kb1r/pp2ppp1/2n4p/2pnP3/2P2P2/5P1P/PP6/R1BNKB1R b KQkq c3 0 11,d5b4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-12,-42,13,-37,-16,-15,8,7,10,5,11,5,5,0,0,8, 0,9, 2,9,45,-23,0,9,0,0,8,18,0,4, 0,42, 17,73,-31,-10,0,9,0,-66,0,11,-44,-31,13,-31,-16,-15,10,7,8,5,5,5,11,0,0,8, 0,9, 2,9,45,-23,0,9,0,22,10,18,0,4, 0,42, 17,66,-31,-10,0,9,0,0,7,11
31910,j6sWKfFl,27,https://lichess.org/j6sWKfFl#27,r2q1rk1/pbp1b1pp/1p6/4pp2/2Q5/2NP4/PPP2PPP/2KR1B1R b - - 1 14,g8h8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,b,-81,-53,-15,-28,4,-6,10,10,20,2,0,7,21,7,0,5, 0,72, 28,31,1,-22,28,14,0,0,-4,13,0,10, 0,60, 25,0,109,9,2,-20,0,0,6,23,-107,-66,-15,-39,4,-6,10,10,20,2,0,7,21,7,0,5, 0,72, 28,31,1,-22,28,14,0,0,-1,13,0,4, 0,46, 25,0,109,21,2,-1,0,0,6,23
31911,MHoCpqcc,42,https://lichess.org/MHoCpqcc#42,r4rk1/pp2n1bp/1q1pP3/3Pp1p1/PP2Bp2/5P2/3B2PP/R2Q1RK1 w - - 1 22,g1h1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,w,294,71,15,43,-5,6,12,10,15,2,7,14,7,0,0,8, 0,139, 102,0,41,9,18,-29,64,17,-2,33,0,12, 0,58, 49,14,-13,2,13,-19,0,0,2,23,336,84,15,54,-5,6,12,10,15,2,7,14,7,0,0,6, 0,130, 102,0,41,21,18,0,64,17,-2,33,0,12, 0,58, 49,14,-13,2,13,-19,0,0,6,23
31912,As1NjfWf,44,https://lichess.org/As1NjfWf#44,2rq1rk1/pb3pb1/1p2pnp1/n6p/4P3/PP3NP1/1B1NQPBP/3RR1K1 w - - 5 23,b3b4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,w,128,-15,0,-15,0,0,12,12,24,0,8,0,24,0,0,-5, 0,130, 54,49,81,27,17,32,0,30,8,24,0,-5, 0,130, 63,-16,102,41,-2,21,0,-25,0,28,142,-19,0,-19,0,0,12,9,27,0,8,0,24,0,0,-5, 0,116, 40,49,77,27,17,32,0,15,8,28,0,-5, 0,130, 63,-2,102,41,-2,21,0,-87,-3,28
31913,iyHk1XXf,13,https://lichess.org/iyHk1XXf#13,r2qkbnr/ppp2ppp/8/3p4/Q1n3b1/4PN2/PP1N1PPP/R1B1KB1R b KQkq - 1 7,g4d7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,b,-108,-133,-82,-51,0,0,12,18,18,0,8,8,16,0,0,0, 0,75, 39,36,6,-24,-5,8,0,-20,4,12,0,0, 0,66, 22,14,54,-35,17,-26,0,-25,10,16,-177,-128,-82,-46,0,0,15,18,15,3,8,8,16,8,0,0, 0,75, 39,36,6,-24,-7,27,0,-60,7,12,0,0, 0,66, 22,14,59,-35,10,11,0,-10,14,12
31914,Ef1u1wkL,41,https://lichess.org/Ef1u1wkL#41,2r2rk1/pq2ppbp/1p1p2p1/4n3/5Bn1/1QN3PP/PP2BP2/2R1R1K1 b - - 0 21,g4f6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,b,-379,-181,-143,-22,5,-1,2,13,24,2,0,0,22,7,0,-1, 0,109, 39,32,63,35,20,-285,0,0,-16,22,0,-1, 0,129, 57,48,45,38,24,14,-9,-110,-1,22,-222,-162,-143,-3,5,-1,5,13,22,2,0,0,22,7,0,-1, 0,109, 39,32,67,35,20,-75,0,0,-13,22,0,-1, 0,129, 57,41,36,35,24,24,-9,-34,10,22
31915,mWFMVkb2,31,https://lichess.org/mWFMVkb2#31,r2qk2r/1p2nppp/p1n1p3/3p4/1P6/P1B2B2/5PPP/1R1QR1K1 b kq - 0 16,e8g8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,b,60,-112,-123,30,2,-3,12,10,15,5,0,0,28,0,0,7, 0,80, 23,0,122,33,23,18,0,0,12,20,0,6, 0,86, 46,51,0,-20,13,3,2,2,0,20,-54,-176,-123,-23,2,-3,12,10,15,5,0,0,28,0,0,7, 0,80, 23,0,122,33,23,18,0,0,12,20,0,7, 0,104, 46,35,0,2,23,3,2,17,0,20
31916,I3TlItjF,47,https://lichess.org/I3TlItjF#47,1b1r2k1/1b2q1pp/p3pr2/1p6/1P1pP1N1/P2B4/2PQ2PP/2R2R1K b - - 3 24,f6g6,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,b,24,37,-15,45,2,-3,2,10,27,0,0,7,21,0,0,4, 0,38, 18,-6,12,50,18,-48,0,17,2,26,0,2, 0,59, 28,0,83,39,23,-54,0,-26,-7,23,53,19,-15,30,2,-3,5,10,25,0,0,7,21,0,0,4, 0,38, 18,-6,12,61,18,0,0,-34,-6,26,0,2, 0,59, 28,0,83,-7,24,-108,0,17,0,23
